,duration,gross,num_voted_users,cast_total_facebook_likes,budget,imdb_score
2114,143.0,5000000.0,1547,788,25000000.0,7-9
2115,77.0,9694105.0,8176,5568,22000000.0,4-6
2116,96.0,16027866.0,26767,1411,25000000.0,7-9
2118,145.0,4398392.0,59507,2590,21000000.0,4-6
2119,116.0,1050445.0,21394,773,22000000.0,4-6
2120,100.0,13746550.0,29322,15922,2000000.0,4-6
2121,104.0,20668843.0,16831,2453,22000000.0,7-9
2122,92.0,2963012.0,48873,14617,22000000.0,4-6
2124,105.0,1796024.0,34985,37766,22000000.0,1-3
2125,120.0,634277.0,5166,1651,16000000.0,4-6
2126,116.0,11326836.0,83171,24134,22000000.0,4-6
2127,119.0,49024969.0,133367,3284,25000000.0,4-6
2128,101.0,22294341.0,12278,4629,21500000.0,4-6
2129,117.0,24362501.0,69980,13576,21500000.0,1-3
2131,112.0,16684352.0,67893,1205,17000000.0,4-6
2132,136.0,46700000.0,19832,16805,21000000.0,4-6
2133,81.0,52008288.0,162037,3003,21000000.0,4-6
2134,87.0,8579684.0,89547,24324,9000000.0,4-6
2135,96.0,42660000.0,25086,1254,17000000.0,7-9
2136,106.0,40219708.0,22649,18630,21000000.0,7-9
2137,122.0,132088910.0,533607,72115,21000000.0,4-6
2138,123.0,36581633.0,52533,3994,21000000.0,7-9
2140,92.0,25296447.0,237248,27572,21000000.0,1-3
2141,110.0,24848292.0,80556,4089,20000000.0,4-6
2142,104.0,17757087.0,13065,3162,21000000.0,4-6
2144,98.0,9430988.0,45992,1997,17000000.0,7-9
2145,120.0,16284360.0,15079,6212,21000000.0,7-9
2146,112.0,6830957.0,11983,16692,21000000.0,4-6
2147,127.0,24104113.0,149066,46241,20000000.0,4-6
2148,102.0,15593.0,2295,1562,21000000.0,7-9
2149,91.0,958319.0,39764,34705,21000000.0,7-9
2150,114.0,69700000.0,7748,3688,35000000.0,4-6
2151,115.0,2840417.0,77493,2990,31000000.0,4-6
2152,115.0,242374454.0,661017,12906,18000000.0,7-9
2153,120.0,173585516.0,200077,7860,18000000.0,7-9
2154,135.0,128300000.0,139288,1591,19400870.0,1-3
2155,90.0,20259297.0,24969,19952,20000000.0,7-9
2156,100.0,153665036.0,84824,4121,28000000.0,7-9
2157,105.0,132541238.0,30058,2505,33000000.0,4-6
2158,138.0,130727000.0,887467,13184,19000000.0,4-6
2159,94.0,121697350.0,114610,4263,20000000.0,4-6
2160,101.0,117224271.0,47794,1787,20000000.0,4-6
2161,131.0,102922376.0,51314,1520,20000000.0,4-6
2162,91.0,94497271.0,17829,4729,20000000.0,4-6
2163,112.0,137387272.0,300110,9049,20000000.0,4-6
2164,95.0,82301521.0,22679,3558,32000000.0,4-6
2165,100.0,84518155.0,35965,2654,20000000.0,4-6
2166,105.0,80050171.0,186984,2287,20000000.0,4-6
2167,108.0,81257845.0,210680,4403,35000000.0,7-9
2168,101.0,70360285.0,81783,3816,18000000.0,7-9
2169,114.0,12831121.0,44979,679,30000000.0,7-9
2170,109.0,69148997.0,98794,6313,37000000.0,4-6
2171,115.0,82624961.0,205284,9578,20000000.0,4-6
2172,117.0,67325559.0,58222,1293,20000000.0,4-6
2173,107.0,62933793.0,62421,2341,20000000.0,7-9
2174,134.0,56667870.0,439176,4251,20000000.0,4-6
2175,118.0,56398162.0,28649,2390,20000000.0,7-9
2176,121.0,60072596.0,7664,6657,20000000.0,4-6
2177,105.0,56362352.0,357581,42330,20000000.0,4-6
2178,110.0,56154094.0,44723,21852,20000000.0,4-6
2179,114.0,65623128.0,7354,2753,20000000.0,4-6
2181,100.0,55461307.0,4654,18786,20000000.0,1-3
2182,85.0,48546578.0,50415,6539,20000000.0,4-6
2183,72.0,48423368.0,13324,3402,20000000.0,7-9
2184,128.0,52066000.0,61114,3869,20000000.0,7-9
2185,72.0,47887943.0,11634,4480,20000000.0,7-9
2186,89.0,46363118.0,25960,1383,20000000.0,4-6
2187,96.0,47852604.0,62364,1825,20000000.0,4-6
2188,77.0,45542421.0,13319,575,30000000.0,4-6
2190,111.0,42652003.0,18915,2851,20000000.0,4-6
2192,93.0,39737645.0,89687,4293,20000000.0,7-9
2193,129.0,37567440.0,113068,2024,20000000.0,4-6
2194,128.0,44988180.0,195333,1058,20000000.0,7-9
2195,110.0,39263506.0,40469,2382,22000000.0,4-6
2196,137.0,39143839.0,38658,5746,20000000.0,4-6
2197,124.0,37672350.0,5427,1660,20000000.0,4-6
2198,93.0,38037513.0,49680,20188,20000000.0,7-9
2199,115.0,37442180.0,28005,52571,20000000.0,7-9
2201,105.0,35596227.0,79461,1454,20000000.0,4-6
2202,127.0,35422828.0,19126,1735,20000000.0,4-6
2203,82.0,36658108.0,39095,2898,20000000.0,4-6
2204,143.0,34300771.0,243799,11248,25000000.0,1-3
2205,103.0,34290142.0,54242,4662,19800000.0,4-6
2206,104.0,33422556.0,99236,33903,20000000.0,4-6
2207,98.0,32774834.0,136048,2609,30000000.0,7-9
2208,92.0,34334256.0,35131,1945,11000000.0,7-9
2209,123.0,32051917.0,42315,12338,20000000.0,4-6
2210,88.0,32014289.0,50337,34319,20000000.0,4-6
2212,128.0,31838002.0,136673,13189,20000000.0,7-9
2213,107.0,36874745.0,12276,389,20000000.0,1-3
2214,91.0,30079316.0,75920,1083,35000000.0,7-9
2215,90.0,35033759.0,55008,2462,19000000.0,4-6
2216,115.0,29753944.0,90677,14275,20000000.0,7-9
2218,113.0,31146570.0,55441,1136,20000000.0,7-9
2219,113.0,27277055.0,143137,3141,20000000.0,7-9
2220,87.0,26876529.0,26624,1834,27000000.0,7-9
2221,101.0,53146000.0,9845,3174,20000000.0,4-6
2222,111.0,30028592.0,152247,27755,20000000.0,7-9
2223,108.0,34126138.0,666937,19364,20000000.0,4-6
2224,105.0,25677801.0,41273,4813,20000000.0,4-6
2225,109.0,26415649.0,94892,33878,20000000.0,7-9
2226,109.0,26003149.0,185587,278,20000000.0,4-6
2227,99.0,25584685.0,15877,3327,20000000.0,4-6
2228,98.0,29975979.0,105797,189,20000000.0,7-9
2229,104.0,31584722.0,101730,5707,20000000.0,4-6
2230,109.0,23179303.0,32951,4257,20000000.0,4-6
2231,75.0,23078294.0,25870,3590,9000000.0,4-6
2232,119.0,21413105.0,15230,45841,20000000.0,7-9
2233,90.0,25077977.0,10986,2486,20000000.0,4-6
2234,97.0,23292105.0,39541,3261,20000000.0,4-6
2236,89.0,20916309.0,5332,88422,40000000.0,4-6
2237,106.0,21200000.0,34774,3598,20000000.0,7-9
2238,96.0,28876924.0,4303,1780,20000000.0,7-9
2240,104.0,20241395.0,42664,5123,20000000.0,4-6
2242,108.0,32000000.0,422432,1885,806947.0,4-6
2243,112.0,19151864.0,36983,3301,40000000.0,4-6
2244,104.0,23393765.0,31323,18760,20000000.0,7-9
2245,113.0,18882880.0,20539,4039,20000000.0,4-6
2246,98.0,8500000.0,2061,1761,20000000.0,4-6
2248,114.0,18252684.0,18366,1816,30000000.0,4-6
2249,124.0,19661987.0,83786,17050,20000000.0,4-6
2250,148.0,18352454.0,426359,18752,15000000.0,7-9
2251,108.0,17803796.0,26100,4374,20000000.0,7-9
2252,95.0,17529157.0,49888,2173,20000000.0,4-6
2253,108.0,25753840.0,219091,23296,19000000.0,7-9
2254,68.0,18081626.0,4180,861,20000000.0,7-9
2255,103.0,17518220.0,9105,25263,20000000.0,1-3
2256,99.0,17104669.0,99353,537,20000000.0,7-9
2258,88.0,16988996.0,3875,8189,35000000.0,4-6
2259,128.0,15797907.0,68119,904,20000000.0,7-9
2260,124.0,16248701.0,189683,7567,20000000.0,7-9
2261,84.0,15712072.0,13210,2915,20000000.0,4-6
2262,122.0,191449475.0,348010,44061,37000000.0,7-9
2263,101.0,15408822.0,14147,2698,20000000.0,4-6
2264,98.0,15464026.0,23076,1189,20000000.0,4-6
2266,225.0,8000000.0,6484,1934,20000000.0,4-6
2268,88.0,14174654.0,74945,2857,25000000.0,7-9
2269,88.0,15988876.0,26236,137712,27000000.0,4-6
2270,94.0,13801755.0,23928,15183,20000000.0,4-6
2271,117.0,13987482.0,58957,15713,20000000.0,4-6
2272,95.0,14291570.0,82082,1414,20000000.0,7-9
2273,99.0,12181484.0,26390,1189,40000000.0,7-9
2274,96.0,13630226.0,112516,30541,20000000.0,7-9
2275,98.0,13383737.0,29385,4302,20000000.0,4-6
2276,123.0,13391174.0,5796,908,20000000.0,4-6
2277,101.0,12987647.0,24019,3431,30000000.0,7-9
2278,102.0,12469811.0,69172,13156,22000000.0,4-6
2279,94.0,12398628.0,21542,2880,20000000.0,7-9
2280,102.0,13214030.0,60516,500,20000000.0,7-9
2281,108.0,12232937.0,22823,2799,22000000.0,4-6
2282,116.0,12134420.0,92237,20258,20000000.0,4-6
2283,93.0,11784000.0,6701,1151,20000000.0,4-6
2284,102.0,11169531.0,79855,1778,20000000.0,4-6
2285,103.0,11034436.0,13505,5637,20000000.0,4-6
2286,115.0,12626905.0,32567,27214,20000000.0,4-6
2287,96.0,10569071.0,35586,11867,20000000.0,4-6
2288,98.0,10544143.0,16372,4843,20000000.0,4-6
2289,101.0,13650738.0,61360,16926,20000000.0,4-6
2290,106.0,10555348.0,17349,24887,20000000.0,4-6
2291,101.0,9714482.0,30083,1614,20000000.0,7-9
2292,87.0,8579684.0,89547,24324,9000000.0,7-9
2293,111.0,9525276.0,60156,3309,20000000.0,4-6
2294,99.0,8855646.0,49855,23409,21000000.0,7-9
2295,88.0,9109322.0,25371,1343,20000000.0,4-6
2296,83.0,8326035.0,21933,1019,33000000.0,1-3
2297,91.0,8104069.0,9785,2700,20000000.0,4-6
2298,108.0,8054280.0,6838,2730,20000000.0,4-6
2300,148.0,8093318.0,61935,707,20000000.0,4-6
2301,77.0,7382993.0,3851,2185,20000000.0,4-6
2302,110.0,8888355.0,7894,3177,20000000.0,1-3
2304,83.0,7001720.0,8560,2907,12000000.0,1-3
2305,107.0,7268659.0,59248,2848,20000000.0,7-9
2306,100.0,6852144.0,15169,1267,22000000.0,4-6
2307,87.0,6563357.0,18571,4218,20000000.0,4-6
2308,154.0,6201757.0,10037,1690,10000000.0,4-6
2309,106.0,6420319.0,15978,5705,20000000.0,4-6
2310,99.0,5702083.0,80617,23755,15000000.0,4-6
2311,100.0,5480996.0,89383,39507,8700000.0,4-6
2312,116.0,6002756.0,24997,21200,20000000.0,4-6
2313,94.0,5132655.0,37626,838,20000000.0,7-9
2314,111.0,5205343.0,11958,1573,20000000.0,7-9
2315,100.0,5005883.0,29649,2295,20000000.0,7-9
2316,125.0,5749134.0,45799,3979,20000000.0,7-9
2318,119.0,4234040.0,14301,64,20000000.0,7-9
2319,135.0,4001121.0,48346,36398,20000000.0,7-9
2320,93.0,3749061.0,28629,30134,20000000.0,7-9
2321,114.0,3519627.0,41737,3014,20000000.0,7-9
2322,124.0,3081925.0,55842,24732,21000000.0,7-9
2323,134.0,2298191.0,221552,2710,2400000000.0,4-6
2324,114.0,2353728.0,4293,1776,20000000.0,4-6
2325,124.0,2000000.0,2998,1462,20000000.0,7-9
2326,104.0,1900725.0,43205,2129,2000000.0,4-6
2327,118.0,2246000.0,2302,3384,20000000.0,7-9
2328,80.0,1646664.0,4518,2467,20000000.0,4-6
2329,107.0,1190018.0,261317,25088,20000000.0,4-6
2330,125.0,1027749.0,8087,1003,40000000.0,1-3
2331,115.0,882710.0,16215,11433,24000000.0,7-9
2332,88.0,1064277.0,14015,1978,20000000.0,4-6
2333,122.0,531009.0,7976,22319,10000000.0,4-6
2334,103.0,410388.0,13727,991,2127519898.0,4-6
2335,101.0,375474.0,2613,20354,20000000.0,4-6
2337,107.0,305070.0,3843,1592,20000000.0,7-9
2339,118.0,146072.0,7147,182,140000000.0,7-9
2340,107.0,1183354.0,13026,1577,20000000.0,4-6
2341,100.0,121972.0,9868,15612,22000000.0,4-6
2343,110.0,263365.0,6147,3785,20000000.0,4-6
2354,125.0,8047690.0,77656,2608,19400000.0,4-6
2355,184.0,476270.0,29602,1601,20000000.0,7-9
2356,236.0,184208848.0,186485,2398,22000000.0,7-9
2357,97.0,100292856.0,160418,5547,20000000.0,1-3
2358,113.0,58571513.0,30213,15914,19000000.0,4-6
2359,95.0,51431160.0,62861,3092,20000000.0,4-6
2360,103.0,103001286.0,222018,1212,15000000.0,7-9
2361,91.0,41867960.0,65512,3023,20000000.0,4-6
2363,116.0,210609762.0,732212,3230,19000000.0,7-9
2364,93.0,40846082.0,45317,2872,19000000.0,4-6
2365,113.0,51697449.0,8346,1465,13000000.0,4-6
2367,101.0,27758465.0,77987,1292,19000000.0,4-6
2368,95.0,56127162.0,57479,2020,18000000.0,4-6
2369,109.0,1357042.0,53977,35561,15000000.0,4-6
2371,85.0,15911333.0,2855,2429,19000000.0,7-9
2372,101.0,39103378.0,93272,2609,20000000.0,4-6
2373,125.0,10049886.0,417971,44,19000000.0,7-9
2375,132.0,8600000.0,17982,28094,25000000.0,7-9
2376,131.0,21483154.0,98741,1985,19000000.0,7-9
2377,129.0,8396942.0,72715,4324,19000000.0,7-9
2378,100.0,12561.0,71276,4094,19000000.0,4-6
2380,97.0,6923891.0,43867,5519,23000000.0,7-9
2382,92.0,2119994.0,1153,2,19000000.0,4-6
2383,116.0,1292527.0,3536,14579,19000000.0,4-6
2385,90.0,64255243.0,80903,120797,19000000.0,7-9
2386,81.0,22245861.0,143251,25489,19000000.0,7-9
2387,97.0,20433940.0,78883,1876,15000000.0,4-6
2389,118.0,10562387.0,213226,43105,18500000.0,7-9
2390,100.0,18439082.0,94292,7252,18500000.0,4-6
2391,97.0,150056505.0,216581,2771,18000000.0,7-9
2392,114.0,119938730.0,265818,2085,18000000.0,4-6
2393,130.0,114968774.0,153468,28018,18000000.0,4-6
2394,82.0,128505958.0,297014,505,18000000.0,4-6
2395,96.0,95001351.0,131801,4380,18000000.0,7-9
2396,105.0,76400000.0,58743,14762,17000000.0,4-6
2397,122.0,75072454.0,96569,2759,20000000.0,4-6
2398,88.0,65535067.0,59380,2604,17000000.0,4-6
2399,110.0,13998282.0,24854,15044,16000000.0,4-6
2400,103.0,6061759.0,49077,1615,17000000.0,4-6
2401,106.0,64955956.0,10104,3956,18000000.0,4-6
2402,98.0,60057639.0,107815,3151,18000000.0,7-9
2403,68.0,53868030.0,183425,10557,17000000.0,4-6
2404,94.0,59573085.0,13562,2259,18000000.0,4-6
2405,99.0,52691009.0,18727,3567,21000000.0,7-9
2406,107.0,59735548.0,290949,4223,15000000.0,4-6
2407,180.0,51600000.0,270790,3076,18000000.0,4-6
2408,89.0,43818159.0,27664,4867,20000000.0,7-9
2409,97.0,86049418.0,245989,5032,17000000.0,4-6
2410,113.0,43601508.0,35718,1310,18000000.0,7-9
2411,131.0,41300105.0,65201,3261,19800000.0,4-6
2413,103.0,41382841.0,27149,14672,18000000.0,4-6
2414,119.0,42335698.0,395087,21668,18000000.0,4-6
2415,98.0,33404871.0,150082,1353,18000000.0,7-9
2416,111.0,31471430.0,83374,313,15000000.0,7-9
2417,94.0,30222640.0,36666,4868,25000000.0,7-9
2418,122.0,26830000.0,101889,32930,18000000.0,4-6
2419,81.0,26906039.0,29621,2653,18000000.0,4-6
2420,89.0,21378000.0,46492,4877,1000000.0,7-9
2421,106.0,43853424.0,35514,5024,18000000.0,4-6
2423,86.0,23993605.0,52467,727,18000000.0,7-9
2424,103.0,26400000.0,62009,2481,18000000.0,7-9
2425,121.0,45250.0,235133,23008,18000000.0,4-6
2426,109.0,22927390.0,25344,4947,18000000.0,4-6
2427,109.0,4250320.0,14870,605,18000000.0,4-6
2428,123.0,22452209.0,14062,5734,18000000.0,7-9
2429,94.0,18329466.0,279179,11984,18000000.0,4-6
2430,94.0,17071230.0,31169,23283,18000000.0,7-9
2431,115.0,17174870.0,15817,1201,18000000.0,7-9
2432,107.0,26284475.0,9051,10691,17000000.0,4-6
2433,91.0,16702864.0,8023,18711,18000000.0,4-6
2434,125.0,15561627.0,39105,21622,18000000.0,4-6
2435,122.0,17750583.0,93548,28933,30000000.0,4-6
2436,102.0,14793904.0,28209,4072,18000000.0,4-6
2437,90.0,15281286.0,64646,16004,18000000.0,4-6
2438,98.0,8000000.0,1400,927,18000000.0,4-6
2439,109.0,13491653.0,23728,14995,18000000.0,4-6
2441,90.0,10494494.0,19586,676,18000000.0,7-9
2442,112.0,7837632.0,46396,1466,18000000.0,4-6
2443,94.0,15155772.0,8895,1673,18000000.0,4-6
2444,105.0,8508843.0,7470,2368,18000000.0,7-9
2445,104.0,7739049.0,10680,847,18000000.0,4-6
2446,112.0,6734844.0,29591,711,17000000.0,4-6
2447,108.0,6000000.0,10832,1263,18000000.0,4-6
2448,112.0,6615578.0,15352,1341,13000000.0,4-6
2449,127.0,5887457.0,142416,56585,18000000.0,4-6
2450,111.0,13362308.0,31898,39307,18000000.0,4-6
2451,126.0,5701643.0,37635,653,20000000.0,4-6
2452,114.0,5694401.0,194489,46944,18000000.0,7-9
2453,99.0,5333658.0,2541,1356,20000000.0,4-6
2454,150.0,4414535.0,30618,1645,18000000.0,4-6
2456,112.0,3707794.0,31359,5671,18000000.0,4-6
2457,108.0,3203044.0,25165,14843,18000000.0,4-6
2458,116.0,4435083.0,27882,39463,18000000.0,1-3
2460,144.0,2222647.0,52958,167,12000000.0,4-6
2462,93.0,3500000.0,10082,2319,2700000.0,7-9
2463,103.0,676698.0,26730,4094,18000000.0,4-6
2468,121.0,229311.0,899,2705,11350000.0,4-6
2471,105.0,63260.0,14325,1185,14000000.0,4-6
2475,119.0,121463226.0,422606,17584,20000000.0,4-6
2478,98.0,58006147.0,67653,816,23000000.0,4-6
2479,80.0,51053787.0,45900,14385,17500000.0,7-9
2480,121.0,23472900.0,264533,4142,17500000.0,4-6
2481,94.0,39687528.0,140780,2124,24000000.0,7-9
2482,93.0,7017178.0,1633,1373,17500000.0,4-6
2484,116.0,325491.0,4387,245,17500000.0,4-6
2485,101.0,96471845.0,268581,956,17000000.0,7-9
2486,154.0,85200000.0,488537,4228,18500000.0,4-6
2487,170.0,72000000.0,66959,1164,17000000.0,4-6
2488,99.0,72219395.0,105585,50284,17000000.0,4-6
2489,104.0,82389560.0,106820,3627,17000000.0,4-6
2490,126.0,71502303.0,149966,2170,12000000.0,7-9
2491,110.0,19179969.0,54710,35345,17500000.0,7-9
2492,101.0,47000000.0,157857,4400,300000.0,4-6
2493,80.0,84961.0,149414,6229,31000000.0,4-6
2494,87.0,37566230.0,3407,2164,17000000.0,4-6
2495,123.0,70492685.0,11600,5306,17000000.0,4-6
2496,109.0,35635046.0,121058,19410,17000000.0,4-6
2497,90.0,45670855.0,67978,1978,20000000.0,4-6
2498,96.0,37939782.0,62272,3294,17000000.0,4-6
2499,125.0,172051787.0,264186,25549,170000000.0,4-6
2500,82.0,30324946.0,48458,9271,17000000.0,7-9
2501,86.0,27854896.0,64190,17396,17000000.0,4-6
2502,108.0,41777564.0,129719,4500,15000000.0,4-6
2503,98.0,22734486.0,11815,2713,17000000.0,7-9
2504,129.0,44469602.0,23480,952,17000000.0,7-9
2507,112.0,64998368.0,213898,12676,17000000.0,4-6
2508,108.0,19693891.0,12993,3344,34000000.0,4-6
2509,121.0,16311763.0,50656,2365,17000000.0,4-6
2510,89.0,12693621.0,10885,4060,17000000.0,7-9
2511,89.0,15655665.0,9104,2135,4000000.0,4-6
2512,73.0,11634458.0,2045,2020,17000000.0,4-6
2513,132.0,27154426.0,52852,6317,17000000.0,4-6
2515,96.0,54239856.0,125016,673,17000000.0,7-9
2516,98.0,8662318.0,15033,2016,17000000.0,4-6
2517,107.0,7156725.0,22639,5992,19000000.0,7-9
2518,134.0,15681020.0,33570,3007,17000000.0,4-6
2520,122.0,6855137.0,88590,27381,17000000.0,4-6
2522,97.0,2315683.0,4081,805,17000000.0,4-6
2523,110.0,39825798.0,295375,4210,16000000.0,4-6
2524,102.0,2000000.0,1275,1262,17000000.0,4-6
2525,98.0,1569918.0,16234,409,17000000.0,4-6
2526,120.0,106869.0,13762,14492,17000000.0,4-6
2527,160.0,273420.0,32671,2340,17000000.0,4-6
2530,83.0,4930798.0,16268,730,17000000.0,4-6
2531,102.0,59847242.0,55895,5433,16500000.0,4-6
2532,122.0,220914.0,13239,25173,16800000.0,4-6
2533,110.0,39825798.0,295375,4210,16000000.0,4-6
2534,126.0,43848100.0,119150,1607,15000000.0,4-6
2535,136.0,42700000.0,78392,41059,16500000.0,7-9
2536,120.0,18663911.0,46204,12554,16500000.0,4-6
2537,108.0,11702090.0,37700,2785,16500000.0,4-6
2538,126.0,13005485.0,56665,2282,15000000.0,7-9
2539,128.0,95860116.0,277451,51609,16400000.0,4-6
2540,113.0,127175354.0,288451,2985,16000000.0,4-6
2541,89.0,92823600.0,149108,485,16000000.0,4-6
2542,129.0,54000000.0,26310,2330,16000000.0,1-3
2543,94.0,68525609.0,132963,3889,15600000.0,4-6
2544,106.0,52885587.0,35312,23369,16000000.0,4-6
2545,100.0,44667095.0,190030,4606,15000000.0,4-6
2546,89.0,42638165.0,42182,12183,16000000.0,7-9
2547,94.0,45507053.0,237848,27911,16000000.0,7-9
2548,83.0,39511038.0,56269,26402,16000000.0,4-6
2549,111.0,6462576.0,1449,824,18500000.0,7-9
2550,80.0,40363530.0,18254,3058,16000000.0,7-9
2551,112.0,37623143.0,467234,1322,13500000.0,4-6
2553,94.0,33357476.0,7392,4194,35000000.0,7-9
2554,130.0,28734552.0,9566,3107,16000000.0,4-6
2555,91.0,37300107.0,29147,5349,16000000.0,7-9
2556,91.0,27087695.0,41664,2543,17700000.0,7-9
2557,110.0,30102717.0,28736,874,15000000.0,7-9
2558,121.0,23618786.0,352695,485,8000000.0,7-9
2559,114.0,26896744.0,16582,3485,16500000.0,7-9
2560,96.0,23213577.0,198111,19894,15500000.0,1-3
2562,100.0,55461307.0,4654,18786,20000000.0,7-9
2563,94.0,20627372.0,13661,3451,16000000.0,4-6
2564,109.0,16346122.0,25549,2572,16000000.0,7-9
2565,107.0,16204793.0,92712,24805,16000000.0,4-6
2566,96.0,15427192.0,11768,11078,16000000.0,4-6
2567,88.0,14792779.0,24256,1653,16000000.0,4-6
2568,110.0,13998282.0,24854,15044,16000000.0,4-6
2569,113.0,19057024.0,113963,22088,16000000.0,4-6
2570,101.0,14108518.0,8215,1882,16000000.0,7-9
2571,105.0,13854000.0,21079,14677,20000000.0,4-6
2572,125.0,77324422.0,178731,33865,26000000.0,7-9
2573,100.0,15500000.0,51996,2389,16000000.0,4-6
2576,112.0,4734235.0,8217,1227,15000000.0,7-9
2577,112.0,4839383.0,21613,12766,16000000.0,4-6
2578,95.0,4193025.0,30682,2518,15000000.0,4-6
2579,110.0,5900000.0,98629,1852,16000000.0,1-3
2580,118.0,2849142.0,24104,1889,16000000.0,4-6
2581,97.0,1686429.0,8687,3100,16000000.0,4-6
2582,120.0,1984743.0,20616,11019,16000000.0,4-6
2583,135.0,1666262.0,5321,2096,16000000.0,4-6
2584,101.0,2319187.0,92640,5056,20000000.0,7-9
2585,92.0,13922211.0,18271,3935,16000000.0,7-9
2587,92.0,23091.0,5664,11091,15000000.0,4-6
2588,161.0,336467.0,45449,943,13000000.0,4-6
2589,92.0,2964.0,7444,3086,16000000.0,4-6
2592,122.0,2428883.0,21370,2896,16000000.0,1-3
2593,91.0,13571817.0,5312,3104,15600000.0,7-9
2597,93.0,1181197.0,3299,4329,15500000.0,4-6
2598,94.0,81525.0,29392,303,15300000.0,4-6
2599,95.0,7774730.0,61912,1120,15500000.0,4-6
2600,105.0,234760500.0,126464,3464,14000000.0,4-6
2601,103.0,285761243.0,311075,7521,18000000.0,4-6
2602,102.0,167780960.0,36918,21499,11000000.0,7-9
2603,116.0,177200000.0,77366,14701,22000000.0,4-6
2604,110.0,176781728.0,219171,13069,15000000.0,4-6
2605,120.0,128067808.0,217740,129,15000000.0,7-9
2606,122.0,130058047.0,822500,19078,15000000.0,4-6
2607,118.0,138795342.0,503631,15732,15000000.0,4-6
2608,107.0,111936400.0,87538,2151,15000000.0,7-9
2610,102.0,317040.0,6723,30978,15500000.0,7-9
2611,154.0,94175854.0,60988,2592,15000000.0,4-6
2614,114.0,91121452.0,467613,20295,14000000.0,4-6
2615,109.0,69800000.0,18140,2419,10000000.0,4-6
2617,94.0,64001297.0,32002,20154,15000000.0,4-6
2618,100.0,71588220.0,134869,1949,20000000.0,4-6
2619,101.0,47000000.0,157857,4400,300000.0,4-6
2620,98.0,61400000.0,71183,3617,15000000.0,4-6
2621,102.0,101978840.0,77724,1018,15000000.0,7-9
2622,94.0,56437947.0,85333,486,9800000.0,4-6
2623,92.0,73326666.0,189413,1953,15000000.0,7-9
2624,113.0,55184721.0,9811,6510,15000000.0,7-9
2625,115.0,50003300.0,36624,29370,15000000.0,4-6
2626,95.0,54322273.0,139749,11946,17000000.0,4-6
2627,87.0,47860214.0,34711,2452,15000000.0,7-9
2628,88.0,47811275.0,29008,3707,15000000.0,7-9
2630,97.0,43022524.0,67604,29252,15000000.0,4-6
2631,94.0,42672630.0,27580,3423,17000000.0,4-6
2632,112.0,42919096.0,64747,15800,15000000.0,4-6
2633,98.0,42592530.0,29867,4567,15000000.0,4-6
2634,104.0,40064955.0,92074,12170,15000000.0,4-6
2636,120.0,44886089.0,69576,40117,10000000.0,7-9
2637,99.0,37882551.0,80305,15369,16000000.0,7-9
2638,109.0,40983001.0,181025,27788,7000000.0,7-9
2639,105.0,20991497.0,39782,44037,37000000.0,7-9
2640,106.0,35007180.0,26846,26652,15000000.0,7-9
2641,123.0,35887263.0,265507,14100,15000000.0,7-9
2642,86.0,34308901.0,15939,4435,16000000.0,4-6
2643,120.0,33771174.0,27044,22383,15000000.0,4-6
2644,227.0,6000000.0,192775,1076,15000000.0,4-6
2645,119.0,33386128.0,36372,3226,15000000.0,7-9
2646,115.0,37877959.0,86664,4896,15000000.0,4-6
2647,114.0,32721635.0,67822,3861,15000000.0,7-9
2648,90.0,31585300.0,38248,2666,15000000.0,7-9
2649,94.0,30259652.0,26905,5440,15000000.0,4-6
2650,106.0,163192114.0,229687,18003,125000000.0,4-6
2651,98.0,30857814.0,294163,20060,16000000.0,4-6
2652,126.0,30226144.0,47626,22745,15000000.0,7-9
2653,100.0,35054909.0,431578,34337,15000000.0,4-6
2654,89.0,29302097.0,23408,2167,15000000.0,7-9
2655,111.0,29106737.0,15582,1450,15000000.0,4-6
2656,100.0,28637507.0,212167,11471,15000000.0,7-9
2657,115.0,30127963.0,12596,525,15000000.0,1-3
2658,106.0,32645546.0,8427,3462,14000000.0,4-6
2659,124.0,27441122.0,14322,5135,15000000.0,4-6
2660,107.0,28014536.0,73347,2044,15000000.0,4-6
2661,99.0,33860010.0,33088,16461,15000000.0,4-6
2662,90.0,26421314.0,28964,608,15000000.0,4-6
2663,101.0,24881000.0,57140,1812,15000000.0,4-6
2664,119.0,23089926.0,166269,20391,15000000.0,7-9
2665,103.0,26161406.0,13874,1002,15000000.0,7-9
2666,134.0,22954968.0,45703,12749,11500000.0,7-9
2667,155.0,26384919.0,189032,3677,15000000.0,4-6
2668,94.0,22189039.0,17074,2210,15000000.0,7-9
2669,95.0,20998709.0,6095,3845,15000000.0,7-9
2670,89.0,20801344.0,49721,2559,15000000.0,4-6
2671,97.0,21468807.0,13048,2682,14000000.0,7-9
2672,90.0,19158074.0,17983,2661,15000000.0,7-9
2673,92.0,18843314.0,27486,1045,20000000.0,4-6
2674,100.0,20566327.0,15385,2958,15000000.0,4-6
2675,117.0,20218921.0,14814,4204,15000000.0,4-6
2676,84.0,17411331.0,17328,4660,15000000.0,7-9
2677,140.0,21383298.0,187170,34413,15000000.0,4-6
2678,108.0,24984868.0,50056,3033,15000000.0,4-6
2679,109.0,16459004.0,13320,1069,15000000.0,4-6
2680,131.0,15700000.0,332065,11114,15000000.0,7-9
