,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,country_USA,content_rating_Approved,content_rating_G,content_rating_M,content_rating_NC-17,content_rating_Not Rated,content_rating_PG,content_rating_PG-13,content_rating_Passed,content_rating_R,content_rating_Unrated,content_rating_X
267,79,121,101,202,673,48068396,60573,2027,248,160000000,368,3.7,1,0,0,0,0,0,0,1,0,0,0,0
268,326,114,151,430,11000,61656849,184561,12908,554,110000000,635,6.7,1,0,0,0,0,0,0,1,0,0,0,0
269,354,129,235,297,13000,134520804,336235,13961,782,110000000,300,7.2,1,0,0,0,0,0,0,1,0,0,0,0
271,188,120,153,447,1000,24004159,68720,3175,191,110000000,1000,5.8,1,0,0,0,0,0,1,0,0,0,0,0
272,174,165,0,780,10000,58183966,79186,14196,386,107000000,851,6.8,1,0,0,0,0,0,0,0,0,1,0,0
273,109,82,34,434,760,100446895,36033,2762,456,109000000,743,3.8,1,0,0,0,0,0,1,0,0,0,0,0
274,225,115,295,466,10000,144795350,387632,12068,789,120000000,981,7.1,1,0,0,0,0,0,0,1,0,0,0,0
275,239,194,0,195,14000,47396698,217373,19600,942,130000000,5000,7.2,1,0,0,0,0,0,0,0,0,1,0,0
277,228,97,63,525,852,104374107,89351,2480,214,105000000,578,7.1,1,0,1,0,0,0,0,0,0,0,0,0
278,568,151,0,372,13000,228430993,472488,14831,1023,108000000,801,8.1,1,0,0,0,0,0,0,1,0,0,0,0
280,257,136,0,3000,19000,35799026,263329,34839,899,126000000,12000,6.9,1,0,0,0,0,0,0,1,0,0,0,0
282,175,127,57,3000,12000,101643008,218341,29069,498,90000000,11000,6.5,1,0,0,0,0,0,0,1,0,0,0,0
283,265,171,0,695,3000,187670866,982637,6521,2368,103000000,933,8.5,1,0,0,0,0,0,0,0,0,1,0,0
284,252,145,14000,533,10000,132014112,399651,12546,1331,102000000,798,7.7,1,0,0,0,0,0,0,1,0,0,0,0
287,230,119,13000,567,1000,180011740,177725,2776,1368,100000000,658,5.7,1,0,0,0,0,0,0,1,0,0,0,0
288,210,153,0,539,780,204843350,744891,2829,983,102000000,604,8.5,1,0,0,0,0,0,0,0,0,1,0,0
289,357,140,0,1000,40000,97030725,230931,64599,585,100000000,23000,7,1,0,0,0,0,0,0,0,0,1,0,0
290,300,176,0,561,18000,130127620,324671,20354,458,100000000,782,7.8,1,0,0,0,0,0,0,0,0,1,0,0
291,94,141,0,618,2000,146282411,190439,4528,351,115000000,1000,7.2,1,0,0,0,0,0,0,0,0,1,0,0
292,267,106,12000,385,18000,65452312,149998,19906,285,100000000,464,6.4,1,0,0,0,0,0,0,0,0,1,0,0
293,180,98,80,708,22000,148383780,85531,24082,152,100000000,713,5.5,1,0,0,0,0,0,0,1,0,0,0,0
294,265,116,285,107,12000,119219978,189806,20233,316,100000000,8000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
295,81,115,55,383,1000,101228120,84424,3454,131,100000000,773,6.1,1,0,0,0,0,0,0,0,0,1,0,0
296,765,165,16000,265,29000,162804648,955174,40978,1193,100000000,11000,8.5,1,0,0,0,0,0,0,0,0,1,0,0
297,80,91,21,542,2000,100117603,102933,4842,230,100000000,700,6.9,1,0,1,0,0,0,0,0,0,0,0,0
298,141,78,10,253,558,89296573,128285,2039,297,100000000,452,7.3,1,0,1,0,0,0,0,0,0,0,0,0
299,383,103,165,13000,26000,85017401,246803,57881,474,92000000,13000,6.7,1,0,0,0,0,0,0,0,0,1,0,0
300,193,131,226,341,12000,173005002,255447,13679,692,100000000,625,6.9,1,0,0,0,0,0,1,0,0,0,0,0
301,170,104,14,203,3000,75030163,108076,4487,1690,100000000,762,5.1,1,0,0,0,0,0,1,0,0,0,0,0
303,256,111,456,394,20000,34964818,39956,21393,186,150000000,548,5.8,1,0,0,0,0,0,1,0,0,0,0,0
304,203,102,77,120,14000,107515297,85833,14552,113,100000000,151,6.7,1,0,0,0,0,0,1,0,0,0,0,0
305,321,103,207,3000,40000,67631157,176598,55175,374,100000000,11000,6,1,0,0,0,0,0,0,1,0,0,0,0
306,174,121,0,595,1000,66862068,89509,3903,524,83000000,1000,5.7,1,0,0,0,0,0,0,0,0,1,0,0
308,606,240,17000,4000,29000,116866727,780588,46057,1138,100000000,11000,8.2,1,0,0,0,0,0,0,0,0,1,0,0
309,144,121,541,680,920,184031112,190786,2880,539,100000000,710,5.4,1,0,0,0,0,0,0,1,0,0,0,0
310,192,129,719,423,660,54700065,221521,2031,1049,105000000,475,7.2,1,0,0,0,0,0,0,0,0,1,0,0
312,188,101,0,577,2000,55673333,65785,4286,160,80000000,653,7,1,0,0,0,0,0,1,0,0,0,0,0
313,212,87,26,566,827,40198710,87451,3144,660,100000000,825,3.3,1,0,0,0,0,0,0,1,0,0,0,0
314,245,101,420,467,12000,72660029,115687,16235,269,100000000,3000,6,1,0,0,0,0,0,0,1,0,0,0,0
315,127,95,63,720,23000,38120554,71527,26940,217,140000000,770,7.1,1,0,0,0,0,0,1,0,0,0,0,0
316,167,102,52,526,8000,49392095,52029,10552,224,100000000,735,5.4,1,0,0,0,0,0,0,1,0,0,0,0
317,320,131,385,11000,26000,39292022,127258,52610,351,90000000,13000,6.1,1,0,0,0,0,0,0,1,0,0,0,0
318,163,114,19,848,1000,28772222,33953,3962,163,105000000,897,5.3,1,0,0,0,0,0,0,1,0,0,0,0
319,78,94,6,227,490,17010646,40751,1195,239,84000000,294,2.2,1,0,0,0,0,0,1,0,0,0,0,0
320,289,122,2000,571,26000,24985612,71782,28328,161,100000000,911,7,1,0,0,0,0,0,0,1,0,0,0,0
321,66,95,31,683,3000,4411102,20295,6161,164,100000000,695,3.8,1,0,0,0,0,0,0,1,0,0,0,0
323,208,88,20,36,144,130174897,27918,309,155,99000000,42,7.2,1,0,1,0,0,0,0,0,0,0,0,0
324,97,110,342,393,623,10200000,18697,1722,263,10000000,508,7.3,1,0,0,0,0,0,1,0,0,0,0,0
325,202,130,208,591,12000,202007640,248045,15972,890,98000000,3000,6.3,1,0,0,0,0,0,0,1,0,0,0,0
326,233,216,17000,1000,29000,77679638,314033,47657,1166,100000000,14000,7.5,1,0,0,0,0,0,0,0,0,1,0,0
328,154,85,9,970,12000,58867694,54077,25590,112,100000000,11000,6.8,1,0,0,0,0,0,1,0,0,0,0,0
329,169,93,0,465,11000,59475623,49739,13748,407,90000000,2000,5.2,1,0,0,0,0,0,0,1,0,0,0,0
330,200,152,0,557,2000,108638745,292022,4270,1103,92000000,820,7.7,1,0,0,0,0,0,0,0,0,1,0,0
331,255,85,116,329,8000,86897182,106790,9271,177,95000000,331,6.2,1,0,0,0,0,0,0,0,0,1,0,0
333,221,146,127,722,962,95328937,59581,4555,293,100000000,740,4.3,1,0,0,0,0,0,0,0,0,1,0,0
334,82,89,10,442,2000,50802661,58300,3372,139,95000000,919,6.9,1,0,0,0,0,0,1,0,0,0,0,0
335,233,88,20,916,22000,161317423,145321,25354,139,95000000,1000,6.6,1,0,0,0,0,0,1,0,0,0,0,0
336,343,105,0,502,2000,201148159,103737,4671,322,95000000,520,7,1,0,0,0,0,0,1,0,0,0,0,0
337,308,135,0,310,873,43982842,125109,2370,593,65000000,560,6.7,1,0,0,0,0,0,0,1,0,0,0,0
338,301,100,475,799,1000,380838870,692482,5641,866,94000000,939,8.2,1,0,1,0,0,0,0,0,0,0,0,0
339,328,192,0,416,5000,377019252,1215718,6434,3189,94000000,857,8.9,1,0,0,0,0,0,0,1,0,0,0,0
340,294,172,0,857,16000,340478898,1100446,23052,2417,94000000,5000,8.7,1,0,0,0,0,0,0,1,0,0,0,0
341,175,102,44,766,12000,17176900,54501,17098,154,95000000,3000,5.5,1,0,0,0,0,0,0,1,0,0,0,0
342,199,100,165,240,11000,131144183,157016,12150,824,115000000,509,5.7,1,0,0,0,0,0,0,1,0,0,0,0
344,198,92,394,527,693,181166115,219501,2574,1236,93000000,595,5.9,1,0,0,0,0,0,0,1,0,0,0,0
345,529,105,81,779,11000,176740650,403836,13118,646,93000000,1000,7.6,1,0,0,0,0,0,0,1,0,0,0,0
346,198,107,70,330,770,71148699,68935,1614,125,90000000,419,6.6,1,0,0,0,0,0,1,0,0,0,0,0
347,412,101,212,476,13000,67344392,165618,15481,503,92000000,787,5.3,1,0,0,0,0,0,0,0,0,1,0,0
348,106,137,102,877,2000,22406362,16832,5780,267,107000000,973,6,1,0,0,0,0,0,0,1,0,0,0,0
349,283,115,663,55,1000,261437578,479166,1901,815,92000000,723,8,1,0,0,0,0,0,1,0,0,0,0,0
350,61,124,212,810,1000,11000000,21102,3611,169,98000000,903,5.6,1,0,0,0,0,0,0,1,0,0,0,0
352,175,98,188,602,10000,250147615,403014,12998,289,90000000,826,7.3,1,0,0,0,0,0,0,1,0,0,0,0
353,191,82,487,967,15000,245823397,385871,21275,515,90000000,1000,7.9,1,0,1,0,0,0,0,0,0,0,0,0
354,316,98,12000,1000,18000,81557479,149947,25780,326,100000000,3000,6.8,1,0,0,0,0,0,0,1,0,0,0,0
355,127,90,420,141,191,226138454,160440,664,394,90000000,165,6.6,1,0,0,0,0,0,0,1,0,0,0,0
356,185,130,0,568,11000,155370362,98403,12890,683,100000000,627,6.6,1,0,0,0,0,0,0,1,0,0,0,0
357,191,90,97,56,622,124870275,152601,1227,156,100000000,526,7,1,0,0,0,0,0,1,0,0,0,0,0
358,188,94,107,117,835,196573705,166791,1258,132,90000000,256,7,1,0,0,0,0,0,1,0,0,0,0,0
359,362,114,0,423,3000,58229120,236421,5095,515,90000000,806,7.3,1,0,0,0,0,0,1,0,0,0,0,0
360,181,94,368,466,13000,125305545,145350,15419,643,92000000,1000,5.5,1,0,0,0,0,0,0,1,0,0,0,0
361,352,151,17000,1000,29000,132373442,873649,45648,2054,90000000,13000,8.5,1,0,0,0,0,0,0,0,0,1,0,0
362,143,88,7,484,2000,120618403,171792,4478,222,90000000,500,7.5,1,0,1,0,0,0,0,0,0,0,0,0
363,308,121,0,918,21000,110416702,307539,23484,577,92000000,1000,7,1,0,0,0,0,0,0,0,0,1,0,0
364,517,158,21000,585,18000,102515793,330152,20388,632,90000000,1000,7.8,1,0,0,0,0,0,0,0,0,1,0,0
365,148,128,323,489,13000,100012500,299258,14274,346,90000000,559,7.6,1,0,0,0,0,0,0,0,0,1,0,0
366,415,128,0,727,21000,209019489,477300,23996,621,90000000,979,7.6,1,0,0,0,0,0,0,1,0,0,0,0
368,146,95,21,503,12000,84037039,72591,15237,289,120000000,802,6.8,1,0,0,0,0,0,1,0,0,0,0,0
369,70,92,12,1000,35000,85884815,9418,38450,53,90000000,1000,5,1,0,0,0,0,0,1,0,0,0,0,0
370,269,121,0,919,10000,83077470,183247,14165,440,75000000,1000,7.1,1,0,0,0,0,0,0,1,0,0,0,0
371,198,113,221,503,11000,100018837,156348,13446,380,90000000,600,5.5,1,0,0,0,0,0,0,1,0,0,0,0
372,253,106,0,1000,22000,78747585,89770,35367,342,88000000,11000,5.6,1,0,0,0,0,0,0,1,0,0,0,0
373,281,146,14000,681,3000,78616689,238747,6217,2153,100000000,882,7.1,1,0,0,0,0,0,0,1,0,0,0,0
374,122,88,50,441,691,75817994,32049,2622,179,90000000,569,4.9,1,0,0,0,0,0,1,0,0,0,0,0
375,159,150,0,135,11000,100853835,200556,12289,611,90000000,1000,7.4,1,0,0,0,0,0,1,0,0,0,0,0
376,180,119,719,423,833,73209340,101834,2356,628,95000000,624,5.7,1,0,0,0,0,0,0,0,0,1,0,0
378,183,106,87,918,8000,68558662,86627,10882,204,90000000,956,5.9,1,0,0,0,0,0,1,0,0,0,0,0
379,157,117,101,3000,18000,65653758,102747,33154,316,95000000,11000,5.5,1,0,0,0,0,0,0,1,0,0,0,0
380,196,129,209,886,11000,64685359,40862,23031,139,90000000,11000,6.9,1,0,0,0,0,0,0,1,0,0,0,0
381,64,116,176,84,192,61355436,52136,475,184,68000000,117,6.2,1,0,0,0,0,0,0,1,0,0,0,0
383,181,114,0,281,3000,60874615,60467,4902,949,90000000,933,5.6,1,0,0,0,0,0,1,0,0,0,0,0
384,240,96,107,350,11000,143618384,165333,12071,186,90000000,560,7,1,0,1,0,0,0,0,0,0,0,0,0
385,93,132,0,957,49000,58220776,87785,55254,362,100000000,1000,6.8,1,0,0,0,0,0,1,0,0,0,0,0
386,84,104,81,612,3000,47474112,58227,5062,181,90000000,643,5.4,1,0,0,0,0,0,0,1,0,0,0,0
387,66,111,79,2000,11000,42877165,45602,26088,114,86000000,11000,6.1,1,0,0,0,0,0,0,0,0,1,0,0
389,369,100,128,78,596,56114221,110486,1261,695,120000000,360,4.3,1,0,0,0,0,0,0,1,0,0,0,0
390,166,129,468,183,919,37567440,113065,2024,337,20000000,691,6.9,1,0,0,0,0,0,0,0,0,1,0,0
391,201,144,2000,537,680,61644321,148238,2523,529,88000000,655,8,1,0,0,0,0,0,0,1,0,0,0,0
393,175,140,378,599,12000,120147445,57661,13808,455,87000000,947,7.3,1,0,0,0,0,0,0,1,0,0,0,0
394,114,113,101,848,22000,241688385,144053,26239,395,92000000,946,6.3,1,0,0,0,0,0,0,1,0,0,0,0
395,187,106,357,4000,23000,144512310,272223,45327,988,38000000,14000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
396,221,143,0,272,15000,233630478,394317,15838,1051,90000000,410,7.7,1,0,0,0,0,0,0,1,0,0,0,0
397,206,108,750,971,49000,197992827,132501,70996,548,100000000,20000,6.5,1,0,0,0,0,0,1,0,0,0,0,0
398,239,108,521,129,13000,176049130,348232,14161,806,75000000,805,7.8,1,0,0,0,0,0,0,1,0,0,0,0
399,142,124,249,936,11000,172620724,146134,23603,393,85000000,10000,6.4,1,0,0,0,0,0,0,0,0,1,0,0
400,186,116,0,471,11000,183405771,402645,13028,845,85000000,1000,7.8,1,0,0,0,0,0,0,1,0,0,0,0
402,256,91,266,11000,12000,148313048,164148,37142,168,85000000,11000,7.1,1,0,0,0,0,0,1,0,0,0,0,0
403,222,107,36,118,283,127706877,142496,662,399,85000000,142,7.1,1,0,0,0,0,0,1,0,0,0,0,0
405,298,115,79,820,18000,126149655,166693,36237,276,85000000,16000,6.8,1,0,0,0,0,0,0,0,0,1,0,0
406,84,100,36,439,2000,66941559,26413,4182,77,85000000,795,4.8,1,0,1,0,0,0,0,0,0,0,0,0
407,236,104,420,535,2000,78009155,110073,3768,194,75000000,906,6.2,1,0,0,0,0,0,0,1,0,0,0,0
408,157,138,278,213,14000,63224849,182757,17423,483,85000000,3000,6.9,1,0,0,0,0,0,0,1,0,0,0,0
409,81,140,12000,619,10000,111544445,188116,11951,415,90000000,660,7.3,1,0,0,0,0,0,0,0,0,1,0,0
410,187,120,278,963,11000,112703470,69860,15226,214,85000000,2000,6.6,1,0,0,0,0,0,0,0,0,1,0,0
411,238,122,0,11000,14000,117144465,256928,43499,288,85000000,13000,6.9,1,0,0,0,0,0,0,1,0,0,0,0
412,107,83,28,624,4000,84303558,65270,6081,100,85000000,650,6.2,1,0,0,0,0,0,1,0,0,0,0,0
413,459,139,168,1000,14000,150832203,341058,22226,713,85000000,5000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
414,187,131,218,29,5000,51396781,188887,5103,662,68000000,35,7.6,1,0,0,0,0,0,0,0,0,1,0,0
415,151,104,532,557,12000,47592825,82731,16930,255,85000000,3000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
416,80,130,323,330,670,50016394,106528,2407,257,70000000,442,6.2,1,0,0,0,0,0,0,1,0,0,0,0
417,229,145,252,210,879,57010853,119286,2380,548,85000000,691,7.3,1,0,0,0,0,0,0,1,0,0,0,0
418,158,104,681,159,584,62494975,179500,1235,378,85000000,227,6,1,0,0,0,0,0,0,1,0,0,0,0
420,98,178,102,551,12000,44606335,169023,23950,703,90000000,11000,7.1,1,0,0,0,0,0,0,1,0,0,0,0
421,135,108,99,172,672,40048332,61417,1460,339,85000000,174,5.5,1,0,0,0,0,0,0,0,0,1,0,0
423,382,106,763,809,8000,64933670,70838,11454,208,85000000,886,5.6,1,0,0,0,0,0,1,0,0,0,0,0
424,393,112,1000,719,10000,31494270,273921,12687,522,60000000,1000,7.5,1,0,0,0,0,0,0,1,0,0,0,0
425,149,135,36,106,894,31111260,77029,1439,466,60000000,345,5.4,1,0,0,0,0,0,0,1,0,0,0,0
426,94,109,88,571,611,123307945,39391,2818,171,65000000,592,4.3,1,0,0,0,0,0,0,1,0,0,0,0
427,138,86,67,271,4000,153288182,71424,6355,521,84000000,2000,4.9,1,0,0,0,0,0,1,0,0,0,0,0
429,173,107,153,233,11000,137340146,246492,12700,685,70000000,1000,6.4,1,0,0,0,0,0,0,1,0,0,0,0
431,91,82,62,615,975,43575716,10233,3326,63,85000000,760,4.3,1,0,0,0,0,0,1,0,0,0,0,0
432,238,88,218,521,17000,80170146,243053,21863,488,85000000,4000,6.1,1,0,0,0,0,0,0,1,0,0,0,0
433,345,120,0,160,3000,75754670,208422,3632,342,85000000,169,7,1,0,0,0,0,0,0,1,0,0,0,0
434,377,162,21000,495,21000,33048353,301279,36928,589,65000000,15000,7.7,1,0,0,0,0,0,0,0,0,1,0,0
435,170,123,55,956,3000,34543701,100001,5839,289,82000000,975,5.9,1,0,0,0,0,0,0,1,0,0,0,0
436,191,101,293,1000,11000,242589580,296904,21276,604,81000000,7000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
437,424,113,13000,5000,26000,102981571,270226,46355,741,80000000,13000,6.5,1,0,0,0,0,0,0,0,0,1,0,0
438,154,110,0,898,10000,180965237,300542,12760,378,80000000,1000,7.1,1,0,0,0,0,0,0,1,0,0,0,0
439,673,142,378,575,34000,407999255,701607,49942,1959,78000000,14000,7.3,1,0,0,0,0,0,0,1,0,0,0,0
440,383,102,480,461,14000,254455986,375879,16143,402,80000000,670,6.5,1,0,0,0,0,0,0,0,0,1,0,0
441,153,126,13000,390,920,162831698,215255,2899,610,80000000,811,7,1,0,0,0,0,0,0,1,0,0,0,0
442,166,83,12,925,13000,155019340,127345,22813,250,80000000,7000,6.8,1,0,0,0,0,0,1,0,0,0,0,0
443,180,85,255,443,1000,145771527,117212,3112,367,80000000,533,7.2,1,0,0,0,0,0,1,0,0,0,0,0
445,125,120,75,3000,11000,140459099,135601,22750,493,75000000,4000,6.1,1,0,0,0,0,0,0,1,0,0,0,0
446,234,116,23,110,13000,53215979,125036,25220,205,84000000,12000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
447,134,113,88,421,11000,158115031,130070,13693,316,82000000,437,6.4,1,0,0,0,0,0,0,1,0,0,0,0
448,91,87,31,733,1000,133103929,22838,4073,56,75000000,1000,4.4,1,0,1,0,0,0,0,0,0,0,0,0
449,139,101,221,11000,12000,133668525,107817,39269,255,80000000,11000,5.4,1,0,0,0,0,0,0,1,0,0,0,0
450,265,110,88,11000,13000,130313314,168172,44798,380,80000000,12000,6.5,1,0,0,0,0,0,0,1,0,0,0,0
451,145,128,278,343,18000,124590960,91092,22679,402,80000000,4000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
452,490,138,17000,163,29000,127968405,786092,29585,964,80000000,223,8.1,1,0,0,0,0,0,0,0,0,1,0,0
454,163,91,77,208,1000,128200012,103022,1804,269,75000000,311,6.3,1,0,0,0,0,0,1,0,0,0,0,0
455,155,138,610,805,12000,112225777,283967,17087,535,80000000,1000,7.3,1,0,0,0,0,0,0,0,0,1,0,0
456,144,99,163,495,11000,109993847,72326,12831,116,80000000,869,6.1,1,0,0,0,0,0,1,0,0,0,0,0
457,226,117,0,818,15000,104054514,200359,16828,1009,80000000,1000,7.7,1,0,0,0,0,0,0,0,0,1,0,0
458,204,117,221,503,11000,103028109,172878,16325,203,80000000,3000,6.4,1,0,0,0,0,0,0,1,0,0,0,0
460,139,123,165,744,12000,101087161,225282,15362,339,75000000,878,6.8,1,0,0,0,0,0,0,0,0,1,0,0
461,215,118,154,915,3000,101111837,150764,5637,318,80000000,982,6.6,1,0,0,0,0,0,0,1,0,0,0,0
462,198,154,333,16000,22000,95632614,118483,61110,674,79000000,20000,7.2,1,0,0,0,0,0,0,0,0,1,0,0
463,325,118,117,10000,18000,94822707,227072,44797,560,80000000,15000,6.9,1,0,0,0,0,0,0,0,0,1,0,0
464,53,90,10,159,49000,92969824,63625,50005,64,80000000,570,5.2,1,0,0,0,0,0,1,0,0,0,0,0
465,167,113,101,913,14000,91188905,58184,17786,805,80000000,960,4.9,1,0,0,0,0,0,0,1,0,0,0,0
466,46,88,30,366,13000,90443603,112167,15001,123,80000000,967,6.3,1,0,0,0,0,0,1,0,0,0,0,0
467,147,93,189,38,1000,82226474,65499,1267,424,65000000,177,5.6,1,0,0,0,0,0,1,0,0,0,0,0
468,276,104,301,71,18000,79363785,139423,22194,698,80000000,4000,5.5,1,0,0,0,0,0,0,1,0,0,0,0
469,80,135,503,67,8000,76081498,76099,8355,162,75000000,137,6.7,1,0,0,0,0,0,0,0,0,1,0,0
470,406,134,452,697,11000,85707116,303185,20411,701,68000000,8000,7.6,1,0,0,0,0,0,0,0,0,1,0,0
471,97,98,425,397,11000,74329966,60910,12729,164,70000000,643,5.7,1,0,0,0,0,0,0,1,0,0,0,0
472,143,80,40,375,3000,100169068,16385,4394,100,80000000,642,4.6,1,0,0,0,0,0,1,0,0,0,0,0
473,106,83,21,495,13000,73215310,44143,14261,216,80000000,503,7,1,0,1,0,0,0,0,0,0,0,0,0
474,178,102,153,269,3000,80360866,44662,5392,127,80000000,1000,5.2,1,0,0,0,0,0,1,0,0,0,0,0
475,102,130,81,427,10000,69102910,58402,12186,370,80000000,882,5.1,1,0,0,0,0,0,0,1,0,0,0,0
476,209,129,438,502,18000,65948711,86422,20056,363,80000000,1000,6.6,1,0,0,0,0,0,0,0,0,1,0,0
478,152,89,266,859,12000,169692572,56501,26839,97,80000000,11000,6.7,1,0,0,0,0,0,1,0,0,0,0,0
480,129,74,11,62,340,60507228,27543,814,186,80000000,243,7.3,1,0,1,0,0,0,0,0,0,0,0,0
481,124,96,25,102,891,56684819,103787,1919,615,80000000,639,5.9,1,0,0,0,0,0,0,1,0,0,0,0
482,35,114,31,372,9000,50628009,22955,10731,88,90000000,496,5.6,1,0,0,0,0,0,1,0,0,0,0,0
483,166,99,57,820,20000,69772969,155532,25942,543,80000000,3000,6.5,1,0,0,0,0,0,0,0,0,1,0,0
484,137,129,258,163,2000,45356386,71574,2864,244,75000000,277,5.9,1,0,0,0,0,0,1,0,0,0,0,0
485,121,113,25,129,49000,55350897,83560,49631,619,85000000,448,7,1,0,0,0,0,0,0,1,0,0,0,0
486,87,90,65,658,11000,39442871,80639,25190,237,80000000,11000,5.3,1,0,0,0,0,0,0,1,0,0,0,0
487,233,118,0,871,13000,37899638,98472,27114,492,88000000,13000,5.9,1,0,0,0,0,0,0,1,0,0,0,0
488,132,106,13000,733,20000,37754208,172217,22590,405,70000000,770,6.3,1,0,0,0,0,0,0,1,0,0,0,0
491,258,89,84,1000,13000,38542418,151424,18132,252,80000000,1000,6.3,1,0,0,0,0,0,0,1,0,0,0,0
492,162,145,79,183,981,34566746,45231,1825,315,80000000,274,7.3,1,0,0,0,0,0,0,1,0,0,0,0
493,61,114,357,366,13000,32885565,53132,25126,101,80000000,10000,5.8,1,0,0,0,0,0,0,1,0,0,0,0
494,113,87,43,210,882,36073232,8913,1971,66,80000000,396,5.2,1,0,0,0,0,0,1,0,0,0,0,0
495,174,119,64,41,743,21471685,65464,971,1308,44000000,117,2.4,1,0,0,0,0,0,0,1,0,0,0,0
497,205,118,252,30,529,19673424,37446,619,232,80000000,48,5.8,1,0,0,0,0,0,0,1,0,0,0,0
498,123,116,503,982,23000,19480739,53057,43887,457,80000000,18000,5.6,1,0,0,0,0,0,0,1,0,0,0,0
499,79,177,0,582,766,17593391,56403,4346,376,80000000,674,6,1,0,0,0,0,0,0,0,0,1,0,0
501,202,106,42,612,14000,27356090,58752,16922,117,90000000,788,6,1,0,0,0,0,0,0,1,0,0,0,0
502,145,106,14,0,2,17473245,47612,2,348,70000000,0,5.7,1,0,0,0,0,0,0,1,0,0,0,0
508,205,135,2000,535,1000,170708996,610568,2827,1171,58000000,592,8.2,1,0,0,0,0,0,0,1,0,0,0,0
509,186,73,28,847,2000,422783777,644348,6458,656,45000000,886,8.5,1,0,1,0,0,0,0,0,0,0,0,0
510,178,94,62,722,14000,103812241,67296,27842,133,79000000,12000,5.8,1,0,0,0,0,0,1,0,0,0,0,0
511,169,95,18,18,622,119793567,64387,848,85,78000000,161,6.5,1,0,0,0,0,0,1,0,0,0,0,0
513,140,136,394,1000,24000,67286731,67856,36925,345,100000000,10000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
514,156,91,221,553,14000,74158157,60370,27405,264,79000000,11000,3.4,1,0,0,0,0,0,1,0,0,0,0,0
515,150,107,309,771,23000,127083765,191912,25296,370,76000000,787,5.9,1,0,0,0,0,0,0,1,0,0,0,0
517,232,99,101,327,1000,15071514,65037,2323,273,80000000,422,5.9,1,0,0,0,0,0,0,1,0,0,0,0
518,49,92,5,924,22000,26000610,16611,28050,197,76000000,1000,4.1,1,0,0,0,0,0,1,0,0,0,0,0
520,202,110,45,845,1000,66462600,141533,4714,786,78000000,872,5.8,1,0,0,0,0,0,0,1,0,0,0,0
521,306,98,275,1000,7000,368049635,286877,11905,284,76000000,2000,7.5,1,0,0,0,0,0,1,0,0,0,0,0
522,185,154,776,933,10000,306124059,430055,16785,856,75000000,2000,6.9,1,0,0,0,0,0,0,1,0,0,0,0
523,177,129,14000,227,610,229074524,278362,1635,552,73000000,506,6.5,1,0,0,0,0,0,0,1,0,0,0,0
524,181,86,35,179,851,193136719,266636,1777,385,75000000,436,6.9,1,0,0,0,0,0,1,0,0,0,0,0
525,372,109,0,18,16000,35286428,361767,16479,1206,76000000,430,7.9,1,0,0,0,0,0,0,0,0,1,0,0
526,290,104,0,505,20000,157299717,452928,21397,1401,75000000,764,7.4,1,0,0,0,0,0,0,1,0,0,0,0
527,316,110,335,988,11000,134568845,299852,25763,713,75000000,11000,6.7,1,0,0,0,0,0,0,0,0,1,0,0
528,122,136,0,904,12000,134006721,259492,15999,415,75000000,2000,7.4,1,0,0,0,0,0,0,0,0,1,0,0
529,164,115,107,241,835,195329763,194249,1815,253,80000000,590,6.9,1,0,0,0,0,0,1,0,0,0,0,0
530,147,99,88,328,11000,120776832,266103,12952,456,75000000,427,6.8,1,0,0,0,0,0,0,1,0,0,0,0
531,219,117,163,260,719,118823091,98693,1673,401,75000000,339,6.7,1,0,0,0,0,0,1,0,0,0,0,0
532,167,125,212,394,613,41814863,28635,1970,308,50000000,422,5.1,1,0,0,0,0,0,0,0,0,1,0,0
533,70,110,16,692,2000,97360069,36491,5320,231,75000000,710,4.1,1,0,0,0,0,0,1,0,0,0,0,0
534,384,125,255,963,11000,117698894,447979,13312,629,75000000,988,7.3,1,0,0,0,0,0,0,1,0,0,0,0
535,179,102,221,4000,12000,162001186,181443,28497,311,80000000,11000,6,1,0,0,0,0,0,0,1,0,0,0,0
536,151,128,14000,232,15000,77032279,303864,16199,596,60000000,466,7.3,1,0,0,0,0,0,0,1,0,0,0,0
538,107,100,87,446,3000,73023275,16271,5174,57,35000000,576,5.4,1,0,0,0,0,0,1,0,0,0,0,0
539,134,124,258,748,867,68473360,49536,3424,379,75000000,826,5.9,1,0,0,0,0,0,0,1,0,0,0,0
540,269,102,0,15000,22000,66636385,88451,60646,289,75000000,15000,7.1,1,0,0,0,0,0,0,0,0,1,0,0
541,143,90,10,11000,22000,160762022,132415,63165,288,75000000,17000,6,1,0,0,0,0,0,1,0,0,0,0,0
